no,age,age_cut,capital-gain,capital-loss,education-num,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male
458,34,3,0,1977,15,55,1,0,0,0,0,0,0,1
459,47,5,0,0,11,52,1,0,0,0,0,0,0,1
460,23,2,0,0,3,40,0,1,0,0,0,0,0,1
461,45,5,0,0,9,40,1,0,0,0,0,0,0,1
462,38,4,0,0,9,40,1,0,0,0,0,0,0,1
463,36,4,0,0,14,40,1,0,0,0,0,0,0,1
464,25,2,0,0,13,50,0,0,0,0,0,1,1,0
465,27,3,0,0,13,60,0,1,0,0,0,0,1,0
466,24,2,0,0,10,50,0,0,0,1,0,0,0,1
467,35,3,0,0,13,40,0,1,0,0,0,0,1,0
468,31,3,0,0,10,40,0,0,0,0,0,1,1,0
469,37,4,27828,0,9,48,0,0,1,0,0,0,0,1
470,56,6,0,0,9,40,1,0,0,0,0,0,0,1
471,24,2,0,0,9,40,0,0,0,0,0,1,1,0
472,52,5,0,0,8,45,1,0,0,0,0,0,0,1
473,42,5,0,0,13,50,1,0,0,0,0,0,0,1
474,33,3,0,0,9,43,0,0,0,0,1,0,1,0
475,38,4,0,0,13,50,1,0,0,0,0,0,0,1
476,48,5,0,0,10,40,0,0,0,0,1,0,1,0
477,29,3,0,0,9,32,0,1,0,0,0,0,0,1
478,90,7,0,0,9,25,0,0,0,0,1,0,1,0
479,41,5,0,0,9,40,1,0,0,0,0,0,0,1
480,25,2,0,2001,9,50,0,1,0,0,0,0,0,1
481,47,5,0,0,9,60,1,0,0,0,0,0,0,1
482,36,4,0,0,13,55,1,0,0,0,0,0,0,1
483,24,2,0,0,9,40,0,1,0,0,0,0,0,1
484,43,5,0,0,13,40,0,1,0,0,0,0,1,0
485,55,5,0,0,10,40,1,0,0,0,0,0,0,1
486,51,5,0,0,9,40,1,0,0,0,0,0,0,1
487,50,5,0,0,11,45,1,0,0,0,0,0,0,1
488,43,5,0,0,13,70,1,0,0,0,0,0,0,1
489,31,3,0,0,9,40,0,1,0,0,0,0,1,0
490,29,3,0,0,7,40,0,0,0,0,1,0,0,1
491,30,3,0,0,9,40,0,0,1,0,0,0,0,1
492,45,5,0,1902,13,45,1,0,0,0,0,0,0,1
493,40,4,0,0,12,40,0,0,0,0,1,0,1,0
494,52,5,5013,0,9,40,1,0,0,0,0,0,0,1
495,44,5,0,0,13,40,0,1,0,0,0,0,1,0
496,40,4,0,0,13,40,1,0,0,0,0,0,0,1
497,18,1,0,0,9,40,0,0,0,0,0,1,1,0
498,27,3,3418,0,9,32,0,0,0,1,0,0,1,0
499,36,4,0,0,9,32,0,0,0,0,1,0,1,0
500,26,3,0,0,10,20,0,0,1,0,0,0,1,0
501,67,7,0,0,13,20,1,0,0,0,0,0,0,1
502,30,3,0,0,9,40,1,0,0,0,0,0,0,1
503,36,4,0,0,9,38,1,0,0,0,0,0,0,1
504,42,5,0,0,10,28,0,1,0,0,0,0,0,1
505,25,2,0,0,10,40,1,0,0,0,0,0,0,1
506,20,1,2176,0,10,40,0,1,0,0,0,0,1,0
507,64,7,0,0,7,30,1,0,0,0,0,0,0,1
508,24,2,0,0,9,40,0,1,0,0,0,0,0,1
509,45,5,0,0,11,50,1,0,0,0,0,0,0,1
510,22,2,0,0,9,35,1,0,0,0,0,0,0,1
511,42,5,0,0,9,40,0,1,0,0,0,0,0,1
512,51,5,0,0,9,40,0,0,0,0,0,1,1,0
513,40,4,0,0,9,40,1,0,0,0,0,0,0,1
514,21,2,0,0,10,40,0,0,0,1,0,0,1,0
515,29,3,0,0,9,35,0,0,0,0,1,0,0,1
516,21,2,0,0,11,30,0,1,0,0,0,0,0,1
517,55,5,0,0,9,40,0,1,0,0,0,0,1,0
518,32,3,0,0,13,45,0,0,1,0,0,0,0,1
519,24,2,0,0,13,40,0,1,0,0,0,0,0,1
520,35,3,0,0,9,45,0,1,0,0,0,0,0,1
521,38,4,0,0,7,40,1,0,0,0,0,0,0,1
522,18,1,0,0,9,8,0,0,0,1,0,0,1,0
523,57,6,0,2415,13,40,1,0,0,0,0,0,0,1
524,28,3,0,1628,9,60,1,0,0,0,0,0,0,1
525,28,3,0,0,13,50,1,0,0,0,0,0,0,1
526,22,2,0,0,9,40,0,0,0,1,0,0,1,0
527,52,5,4101,0,3,40,0,0,0,0,1,0,1,0
528,29,3,3103,0,13,45,1,0,0,0,0,0,0,1
529,32,3,0,0,10,35,0,0,0,1,0,0,0,1
530,34,3,0,0,10,35,0,0,1,0,0,0,1,0
531,45,5,0,0,10,40,1,0,0,0,0,0,0,1
532,21,2,0,0,10,10,0,0,0,1,0,0,1,0
533,49,5,0,0,13,40,0,1,0,0,0,0,0,1
534,39,4,0,0,9,40,1,0,0,0,0,0,0,1
535,31,3,0,0,15,55,0,1,0,0,0,0,0,1
536,52,5,0,0,8,60,1,0,0,0,0,0,0,1
537,31,3,14084,0,13,50,0,1,0,0,0,0,0,1
538,19,1,0,0,10,12,0,0,0,1,0,0,0,1
539,24,2,2354,0,12,40,0,1,0,0,0,0,0,1
540,40,4,0,0,9,40,0,1,0,0,0,0,0,1
541,17,1,0,0,6,10,0,0,1,0,0,0,1,0
542,50,5,0,0,10,40,1,0,0,0,0,0,0,1
543,67,7,0,0,10,40,1,0,0,0,0,0,0,1
544,45,5,0,0,13,50,0,0,0,0,1,0,0,1
545,24,2,0,0,13,30,1,0,0,0,0,0,0,1
546,22,2,0,0,9,40,0,0,0,1,0,0,0,1
547,32,3,0,0,9,40,1,0,0,0,0,0,0,1
548,39,4,15024,0,13,50,1,0,0,0,0,0,0,1
549,50,5,0,0,10,40,0,0,0,0,1,0,0,1
550,25,2,0,0,10,40,1,0,0,0,0,0,0,1
551,23,2,0,0,9,40,0,0,1,0,0,0,0,1
552,56,6,0,0,13,50,1,0,0,0,0,0,0,1
553,18,1,0,0,10,15,0,0,0,1,0,0,0,1
554,19,1,0,0,10,40,0,1,0,0,0,0,0,1
555,49,5,0,0,9,40,0,1,0,0,0,0,1,0
556,74,7,0,0,4,40,1,0,0,0,0,0,0,1
557,35,3,0,0,12,40,1,0,0,0,0,0,0,1
558,40,4,0,0,10,50,1,0,0,0,0,0,0,1
559,18,1,2907,0,10,30,0,0,0,1,0,0,0,1
560,36,4,0,0,11,40,0,0,0,1,0,0,0,1
561,37,4,0,0,13,40,0,1,0,0,0,0,0,1
562,51,5,7298,0,10,40,1,0,0,0,0,0,0,1
563,36,4,0,0,12,40,0,0,0,0,1,0,1,0
564,45,5,7430,0,14,70,0,0,0,0,1,0,0,1
565,23,2,0,0,10,40,0,0,1,0,0,0,1,0
566,42,5,0,0,9,40,0,0,0,0,1,0,1,0
567,52,5,0,0,13,60,1,0,0,0,0,0,0,1
568,26,3,0,0,9,40,0,0,0,1,0,0,0,1
569,59,6,0,0,9,35,0,0,0,0,1,0,1,0
570,26,3,0,0,10,20,0,0,0,0,0,1,1,0
571,34,3,0,0,9,40,0,0,1,0,0,0,1,0
572,50,5,0,0,9,40,1,0,0,0,0,0,0,1
573,24,2,0,0,13,40,0,1,0,0,0,0,1,0
574,63,7,0,0,14,40,0,1,0,0,0,0,0,1
575,63,7,0,0,13,35,0,0,0,0,1,0,1,0
576,19,1,0,0,1,50,0,1,0,0,0,0,0,1
577,51,5,0,0,13,60,0,1,0,0,0,0,1,0
578,21,2,0,0,9,40,0,0,0,1,0,0,0,1
579,50,5,0,0,13,45,1,0,0,0,0,0,0,1
580,40,4,0,0,16,40,1,0,0,0,0,0,0,1
581,47,5,0,0,13,55,1,0,0,0,0,0,0,1
582,54,5,0,0,13,40,0,0,0,0,1,0,1,0
583,28,3,0,0,13,40,1,0,0,0,0,0,0,1
584,29,3,0,0,14,40,0,0,0,1,0,0,0,1
585,56,6,0,0,9,16,0,0,0,0,1,0,1,0
586,35,3,0,0,9,40,1,0,0,0,0,0,0,1
587,38,4,0,2339,9,47,0,1,0,0,0,0,0,1
588,57,6,0,0,10,40,0,0,0,0,0,1,1,0
589,35,3,0,0,10,36,0,1,0,0,0,0,1,0
590,21,2,3674,0,9,50,0,1,0,0,0,0,0,1
591,43,5,0,0,9,20,0,0,0,0,0,1,1,0
592,46,5,4650,0,15,40,0,1,0,0,0,0,0,1
593,25,2,2885,0,10,43,1,0,0,0,0,0,0,1
594,48,5,0,0,10,45,0,0,0,0,1,0,1,0
595,37,4,0,0,9,60,1,0,0,0,0,0,0,1
596,24,2,0,0,9,50,1,0,0,0,0,0,0,1
597,42,5,3325,0,10,40,0,1,0,0,0,0,1,0
598,39,4,0,0,9,40,1,0,0,0,0,0,0,1
599,53,5,0,0,4,40,1,0,0,0,0,0,0,1
600,51,5,0,0,16,45,0,1,0,0,0,0,1,0
601,47,5,0,0,9,50,1,0,0,0,0,0,0,1
602,67,7,0,0,13,55,1,0,0,0,0,0,0,1
603,36,4,0,0,12,40,0,0,0,0,0,1,1,0
604,32,3,0,0,10,55,1,0,0,0,0,0,0,1
605,38,4,0,0,9,40,0,1,0,0,0,0,0,1
606,30,3,0,0,13,60,1,0,0,0,0,0,0,1
607,23,2,0,0,10,25,0,1,0,0,0,0,0,1
608,35,3,0,0,3,15,0,0,0,0,0,1,1,0
609,26,3,0,0,13,35,0,0,0,1,0,0,1,0
610,45,5,2829,0,6,40,1,0,0,0,0,0,0,1
611,62,7,0,0,12,50,1,0,0,0,0,0,0,1
612,39,4,0,0,10,40,1,0,0,0,0,0,0,1
613,19,1,0,0,7,35,0,1,0,0,0,0,1,0
614,40,4,0,0,12,25,0,0,1,0,0,0,0,1
615,18,1,0,0,7,15,0,0,0,1,0,0,0,1
616,22,2,0,0,9,35,1,0,0,0,0,0,0,1
617,47,5,0,0,13,60,0,0,0,0,1,0,1,0
618,31,3,0,0,10,38,0,0,0,0,1,0,1,0
619,49,5,0,0,9,40,0,0,0,0,1,0,1,0
620,45,5,5178,0,12,40,1,0,0,0,0,0,0,1
621,50,5,0,0,13,40,1,0,0,0,0,0,0,1
622,35,3,0,0,10,40,0,0,0,1,0,0,1,0
623,32,3,0,0,11,43,0,1,0,0,0,0,1,0
624,26,3,0,0,13,20,0,1,0,0,0,0,1,0
625,46,5,0,0,10,40,1,0,0,0,0,0,0,1
626,21,2,0,0,7,38,0,0,0,1,0,0,1,0
627,31,3,0,0,7,65,1,0,0,0,0,0,0,1
628,23,2,0,0,10,20,0,0,0,1,0,0,1,0
629,45,5,4386,0,11,38,1,0,0,0,0,0,0,1
630,48,5,0,0,9,50,1,0,0,0,0,0,0,1
631,20,1,0,0,10,6,0,0,0,1,0,0,0,1
632,50,5,99999,0,10,50,1,0,0,0,0,0,0,1
633,63,7,0,0,9,80,1,0,0,0,0,0,0,1
634,35,3,0,0,11,55,1,0,0,0,0,0,0,1
635,41,5,0,0,14,20,1,0,0,0,0,0,0,1
636,36,4,0,0,8,35,0,1,0,0,0,0,0,1
637,20,1,0,0,10,50,0,0,0,1,0,0,0,1
638,23,2,0,0,9,25,0,0,0,1,0,0,0,1
639,32,3,0,0,10,40,1,0,0,0,0,0,0,1
640,32,3,0,0,4,35,0,0,1,0,0,0,0,1
641,40,4,2977,0,13,40,0,0,0,0,1,0,1,0
642,30,3,0,0,13,40,1,0,0,0,0,0,0,1
643,17,1,0,0,7,16,0,0,0,1,0,0,1,0
644,24,2,0,0,13,40,0,0,0,0,1,0,1,0
645,31,3,5178,0,14,40,1,0,0,0,0,0,0,1
646,32,3,0,1672,9,40,1,0,0,0,0,0,0,1
647,42,5,0,0,7,40,0,1,0,0,0,0,1,0
648,48,5,0,0,14,40,0,1,0,0,0,0,0,1
649,36,4,0,0,16,40,0,1,0,0,0,0,0,1
650,59,6,0,0,9,40,0,1,0,0,0,0,0,1
651,30,3,0,0,9,44,0,1,0,0,0,0,0,1
652,50,5,0,0,4,20,0,0,0,1,0,0,1,0
653,38,4,0,0,9,35,0,1,0,0,0,0,1,0
654,36,4,0,0,13,17,0,1,0,0,0,0,1,0
655,75,7,0,0,9,15,1,0,0,0,0,0,0,1
656,46,5,0,0,13,38,1,0,0,0,0,0,0,1
657,41,5,0,0,9,40,1,0,0,0,0,0,0,1
658,32,3,0,0,14,40,1,0,0,0,0,0,0,1
659,50,5,0,0,9,40,1,0,0,0,0,0,0,1
660,36,4,0,0,13,40,0,0,0,1,0,0,0,1
661,60,6,0,0,5,40,0,1,0,0,0,0,1,0
662,46,5,0,0,12,60,1,0,0,0,0,0,0,1
663,25,2,0,0,10,40,0,0,0,0,1,0,0,1
664,56,6,0,0,9,40,1,0,0,0,0,0,0,1
665,55,5,0,0,3,40,0,0,0,0,1,0,1,0
666,23,2,0,0,10,20,0,0,0,1,0,0,1,0
667,53,5,7688,0,13,48,1,0,0,0,0,0,0,1
668,46,5,0,0,5,40,1,0,0,0,0,0,0,1
669,29,3,0,0,13,56,0,1,0,0,0,0,0,1
670,64,7,0,0,10,60,0,1,0,0,0,0,1,0
671,36,4,0,0,11,40,0,0,0,1,0,0,1,0
672,23,2,0,0,8,40,0,0,0,1,0,0,1,0
673,43,5,0,0,13,40,1,0,0,0,0,0,0,1
674,20,1,0,0,10,60,0,0,0,1,0,0,0,1
675,19,1,0,0,10,15,0,0,0,1,0,0,1,0
676,32,3,3674,0,2,40,0,1,0,0,0,0,0,1
677,21,2,0,0,10,8,0,0,1,0,0,0,1,0
678,24,2,0,0,13,16,0,1,0,0,0,0,0,1
679,25,2,0,0,13,40,0,1,0,0,0,0,0,1
680,38,4,0,0,9,64,1,0,0,0,0,0,0,1
681,28,3,0,0,13,50,1,0,0,0,0,0,0,1
682,26,3,0,0,9,40,1,0,0,0,0,0,0,1
683,45,5,0,0,12,56,0,0,0,0,1,0,1,0
684,45,5,0,0,9,40,1,0,0,0,0,0,0,1
685,41,5,0,0,10,25,0,0,0,0,0,1,1,0
686,58,6,0,0,9,55,0,1,0,0,0,0,0,1
687,20,1,0,0,8,35,0,0,0,1,0,0,0,1
688,35,3,0,0,9,40,1,0,0,0,0,0,0,1
689,31,3,0,0,9,40,1,0,0,0,0,0,0,1
690,44,5,0,0,10,55,1,0,0,0,0,0,0,1
691,46,5,0,0,10,40,0,1,0,0,0,0,0,1
692,39,4,15024,0,12,45,0,0,0,0,0,1,1,0
693,21,2,0,0,9,40,0,0,0,1,0,0,0,1
694,43,5,0,0,9,45,0,0,0,0,1,0,1,0
695,40,4,0,0,13,45,1,0,0,0,0,0,0,1
696,59,6,0,0,6,50,1,0,0,0,0,0,0,1
697,38,4,0,0,9,44,1,0,0,0,0,0,0,1
698,32,3,0,0,9,50,0,1,0,0,0,0,1,0
699,25,2,0,0,9,45,0,1,0,0,0,0,0,1
700,46,5,0,0,14,60,1,0,0,0,0,0,0,1
701,21,2,0,0,10,40,0,0,0,1,0,0,0,1
702,49,5,0,0,10,40,1,0,0,0,0,0,0,1
703,17,1,0,0,6,35,0,0,0,1,0,0,0,1
704,28,3,0,0,10,40,0,1,0,0,0,0,0,1
705,23,2,0,0,10,40,0,1,0,0,0,0,1,0
706,58,6,0,0,9,40,0,0,0,0,0,1,1,0
707,21,2,0,0,7,42,0,0,0,1,0,0,0,1
708,61,7,0,0,14,99,0,0,0,0,1,0,1,0
709,45,5,0,0,9,40,0,0,0,0,1,0,1,0
710,90,7,401,0,9,4,0,1,0,0,0,0,0,1
711,47,5,4064,0,13,60,1,0,0,0,0,0,0,1
712,31,3,0,2001,7,40,0,1,0,0,0,0,0,1
713,35,3,0,0,9,40,0,0,1,0,0,0,0,1
714,51,5,99999,0,9,35,0,1,0,0,0,0,1,0
715,48,5,0,0,9,45,1,0,0,0,0,0,0,1
716,35,3,0,0,10,40,1,0,0,0,0,0,0,1
717,54,5,0,0,10,40,1,0,0,0,0,0,0,1
718,41,5,0,0,16,50,1,0,0,0,0,0,0,1
719,23,2,2463,0,9,40,0,1,0,0,0,0,1,0
720,56,6,27828,0,10,20,0,1,0,0,0,0,1,0
721,27,3,0,0,13,40,0,1,0,0,0,0,0,1
722,69,7,1424,0,5,35,1,0,0,0,0,0,0,1
723,48,5,0,0,13,48,0,0,0,0,1,0,1,0
724,38,4,0,0,9,40,0,0,0,0,0,1,1,0
725,51,5,0,0,9,60,0,1,0,0,0,0,0,1
726,26,3,0,0,10,20,0,0,0,1,0,0,1,0
727,42,5,0,0,9,52,0,1,0,0,0,0,0,1
728,32,3,0,0,10,40,0,1,0,0,0,0,0,1
729,37,4,2635,0,6,40,0,0,0,0,0,1,1,0
730,36,4,0,0,7,40,1,0,0,0,0,0,0,1
731,68,7,0,0,4,10,0,1,0,0,0,0,0,1
732,45,5,0,0,11,40,1,0,0,0,0,0,0,1
733,47,5,13550,0,10,45,0,1,0,0,0,0,0,1
734,35,3,0,0,9,40,0,0,0,0,1,0,1,0
735,31,3,0,0,9,40,0,1,0,0,0,0,1,0
736,20,1,0,0,10,40,0,1,0,0,0,0,1,0
737,37,4,0,0,13,55,1,0,0,0,0,0,0,1
738,37,4,5178,0,10,75,1,0,0,0,0,0,0,1
739,66,7,0,0,4,40,0,1,0,0,0,0,1,0
740,28,3,0,0,9,45,1,0,0,0,0,0,0,1
741,45,5,0,0,9,40,1,0,0,0,0,0,0,1
742,53,5,0,1092,9,40,0,1,0,0,0,0,0,1
743,24,2,0,0,13,25,0,1,0,0,0,0,0,1
744,36,4,0,0,9,40,0,1,0,0,0,0,0,1
745,59,6,0,0,5,50,0,1,0,0,0,0,0,1
746,21,2,0,0,10,15,0,0,0,1,0,0,1,0
747,40,4,0,0,13,45,1,0,0,0,0,0,0,1
748,49,5,0,0,16,50,1,0,0,0,0,0,0,1
749,36,4,0,0,10,45,0,1,0,0,0,0,0,1
750,51,5,27828,0,14,40,0,1,0,0,0,0,0,1
751,44,5,0,0,3,40,1,0,0,0,0,0,0,1
752,57,6,0,0,10,35,0,1,0,0,0,0,0,1
753,45,5,0,0,9,60,1,0,0,0,0,0,0,1
754,38,4,0,0,13,45,0,0,0,0,1,0,1,0
755,20,1,0,0,9,43,0,1,0,0,0,0,0,1
756,20,1,0,0,7,40,0,1,0,0,0,0,1,0
757,25,2,2354,0,12,45,0,1,0,0,0,0,0,1
758,29,3,0,0,10,40,0,0,0,0,1,0,1,0
759,34,3,0,0,10,4,0,0,0,0,0,1,1,0
760,41,5,0,0,13,40,0,0,0,0,1,0,1,0
761,26,3,0,1590,11,40,0,1,0,0,0,0,1,0
762,53,5,0,2444,10,45,0,1,0,0,0,0,0,1
763,44,5,0,0,9,40,1,0,0,0,0,0,0,1
764,36,4,0,0,9,52,1,0,0,0,0,0,0,1
765,19,1,0,0,10,32,0,0,0,1,0,0,0,1
766,47,5,0,0,10,40,0,1,0,0,0,0,1,0
767,39,4,0,0,13,60,1,0,0,0,0,0,0,1
768,62,7,0,0,6,40,0,1,0,0,0,0,1,0
769,56,6,0,0,12,20,1,0,0,0,0,0,0,1
770,28,3,0,0,9,40,0,0,0,1,0,0,1,0
771,47,5,0,0,11,40,1,0,0,0,0,0,0,1
772,68,7,0,0,9,24,1,0,0,0,0,0,0,1
773,40,4,0,0,9,30,1,0,0,0,0,0,0,1
774,29,3,0,0,16,50,1,0,0,0,0,0,0,1
775,49,5,4787,0,14,45,0,1,0,0,0,0,0,1
776,18,1,0,0,9,20,0,0,0,1,0,0,1,0
777,30,3,0,0,14,45,0,1,0,0,0,0,1,0
778,46,5,0,0,16,55,1,0,0,0,0,0,0,1
779,25,2,0,0,7,40,0,0,0,0,1,0,1,0
780,47,5,0,0,10,40,0,0,0,1,0,0,0,1
781,56,6,0,0,9,50,0,1,0,0,0,0,0,1
782,41,5,0,0,5,55,1,0,0,0,0,0,0,1
783,52,5,0,0,9,50,1,0,0,0,0,0,0,1
784,19,1,0,0,10,15,0,0,0,1,0,0,1,0
785,29,3,0,0,14,50,1,0,0,0,0,0,0,1
786,45,5,0,0,10,50,0,1,0,0,0,0,0,1
787,53,5,0,0,9,40,1,0,0,0,0,0,0,1
788,19,1,0,0,10,14,0,0,0,1,0,0,0,1
789,53,5,0,0,9,40,0,0,1,0,0,0,0,1
790,29,3,0,1564,9,50,0,0,1,0,0,0,0,1
791,48,5,0,0,10,40,0,0,1,0,0,0,1,0
792,21,2,0,0,9,40,0,1,0,0,0,0,1,0
793,31,3,5178,0,10,40,1,0,0,0,0,0,0,1
794,18,1,0,0,7,15,0,0,1,0,0,0,1,0
795,42,5,0,0,13,60,1,0,0,0,0,0,0,1
796,56,6,0,0,9,10,0,0,0,0,1,0,0,1
797,48,5,0,0,16,60,1,0,0,0,0,0,0,1
798,37,4,0,0,9,30,0,1,0,0,0,0,1,0
799,41,5,0,0,7,36,0,0,0,0,1,0,1,0
800,47,5,0,0,9,40,0,1,0,0,0,0,1,0
801,59,6,0,0,15,40,1,0,0,0,0,0,0,1
802,61,7,0,0,9,40,1,0,0,0,0,0,0,1
803,33,3,0,0,9,40,0,0,0,1,0,0,0,1
804,29,3,0,0,10,40,1,0,0,0,0,0,0,1
805,35,3,0,0,4,40,1,0,0,0,0,0,0,1
806,66,7,0,0,9,25,0,1,0,0,0,0,1,0
807,45,5,0,0,10,40,0,1,0,0,0,0,1,0
808,33,3,0,0,5,40,0,0,0,0,1,0,1,0
809,52,5,0,0,4,40,1,0,0,0,0,0,0,1
810,42,5,0,0,14,50,1,0,0,0,0,0,0,1
811,45,5,7688,0,16,45,1,0,0,0,0,0,0,1
812,60,6,0,0,4,60,1,0,0,0,0,0,0,1
813,60,6,0,0,9,20,0,0,0,0,1,0,1,0
814,18,1,0,0,8,20,0,0,0,1,0,0,1,0
815,66,7,0,0,10,35,0,0,1,0,0,0,1,0
816,20,1,0,0,9,20,0,0,0,1,0,0,1,0
817,44,5,0,0,10,45,0,1,0,0,0,0,0,1
818,26,3,0,0,14,40,0,1,0,0,0,0,1,0
819,36,4,0,0,13,40,0,0,0,1,0,0,0,1
820,22,2,0,0,9,40,0,0,0,0,1,0,1,0
821,29,3,0,0,9,40,1,0,0,0,0,0,0,1
822,52,5,0,0,9,50,0,1,0,0,0,0,0,1
823,45,5,0,0,11,40,0,0,0,1,0,0,1,0
824,27,3,0,0,13,40,0,1,0,0,0,0,1,0
825,38,4,0,0,9,25,0,0,0,0,1,0,0,1
826,48,5,0,0,13,25,1,0,0,0,0,0,0,1
827,46,5,0,1887,14,45,1,0,0,0,0,0,0,1
828,29,3,7688,0,11,40,1,0,0,0,0,0,0,1
829,27,3,0,0,13,45,0,1,0,0,0,0,0,1
830,40,4,0,0,2,45,0,1,0,0,0,0,0,1
831,19,1,0,0,10,25,0,1,0,0,0,0,1,0
832,31,3,0,0,13,50,1,0,0,0,0,0,0,1
833,22,2,0,0,10,39,0,0,1,0,0,0,0,1
834,46,5,0,1579,9,40,1,0,0,0,0,0,0,1
835,43,5,0,0,15,66,0,1,0,0,0,0,0,1
836,42,5,15024,0,11,55,1,0,0,0,0,0,0,1
837,35,3,0,0,9,40,1,0,0,0,0,0,0,1
838,42,5,0,1902,16,50,1,0,0,0,0,0,0,1
839,57,6,0,1902,16,40,1,0,0,0,0,0,0,1
840,38,4,0,0,9,50,1,0,0,0,0,0,0,1
841,42,5,0,0,13,40,1,0,0,0,0,0,0,1
842,41,5,0,0,9,40,0,0,0,0,1,0,1,0
843,44,5,0,0,13,40,1,0,0,0,0,0,0,1
844,27,3,0,0,10,49,1,0,0,0,0,0,0,1
845,57,6,0,0,9,40,1,0,0,0,0,0,0,1
846,26,3,0,0,13,40,0,0,0,1,0,0,1,0
847,18,1,0,0,10,40,0,0,0,1,0,0,1,0
848,49,5,0,0,5,45,1,0,0,0,0,0,0,1
849,44,5,0,0,9,30,0,1,0,0,0,0,0,1
850,39,4,0,0,11,45,1,0,0,0,0,0,0,1
851,37,4,0,0,10,35,0,1,0,0,0,0,0,1
852,36,4,0,0,10,40,1,0,0,0,0,0,0,1
853,59,6,0,0,10,40,0,1,0,0,0,0,0,1
854,19,1,0,0,9,35,0,0,0,1,0,0,0,1
855,52,5,0,0,9,45,1,0,0,0,0,0,0,1
856,27,3,0,0,10,20,0,0,0,1,0,0,1,0
857,23,2,0,0,10,35,0,0,0,1,0,0,0,1
858,31,3,0,0,4,40,0,0,0,1,0,0,0,1
859,26,3,0,0,13,40,0,1,0,0,0,0,1,0
860,40,4,0,0,5,40,0,0,0,0,1,0,1,0
861,59,6,0,0,13,50,1,0,0,0,0,0,0,1
862,21,2,0,0,7,45,0,0,0,1,0,0,0,1
863,48,5,0,0,10,40,0,1,0,0,0,0,0,1
864,46,5,0,0,10,40,1,0,0,0,0,0,0,1
865,31,3,14344,0,13,50,0,1,0,0,0,0,1,0
866,26,3,0,0,10,40,0,0,0,1,0,0,1,0
867,34,3,0,0,10,34,0,1,0,0,0,0,1,0
868,31,3,0,0,4,40,1,0,0,0,0,0,0,1
869,38,4,0,0,11,25,0,0,0,0,1,0,1,0
870,35,3,0,0,9,40,0,0,1,0,0,0,1,0
871,32,3,0,0,14,40,1,0,0,0,0,0,0,1
872,42,5,0,0,11,37,1,0,0,0,0,0,0,1
873,27,3,0,0,14,52,0,0,0,1,0,0,0,1
874,31,3,0,0,13,50,1,0,0,0,0,0,0,1
875,19,1,0,1719,9,30,0,0,1,0,0,0,1,0
876,47,5,0,1977,13,40,1,0,0,0,0,0,0,1
877,19,1,0,0,9,40,0,0,0,1,0,0,0,1
878,67,7,0,0,9,37,1,0,0,0,0,0,0,1
879,34,3,0,0,9,35,0,1,0,0,0,0,1,0
880,51,5,0,1980,9,40,0,0,0,0,1,0,1,0
881,24,2,0,0,13,40,0,1,0,0,0,0,0,1
882,64,7,0,0,10,40,1,0,0,0,0,0,0,1
883,36,4,3103,0,9,40,1,0,0,0,0,0,0,1
884,73,7,0,0,9,40,0,1,0,0,0,0,1,0
885,63,7,0,0,6,20,0,1,0,0,0,0,1,0
886,35,3,0,0,14,50,1,0,0,0,0,0,0,1
887,56,6,0,0,11,54,1,0,0,0,0,0,0,1
888,34,3,0,0,10,30,0,0,1,0,0,0,0,1
889,23,2,0,0,3,35,0,0,1,0,0,0,0,1
890,27,3,0,0,9,40,0,0,1,0,0,0,1,0
891,42,5,0,0,13,40,1,0,0,0,0,0,0,1
892,32,3,0,0,7,33,0,1,0,0,0,0,0,1
893,30,3,8614,0,13,45,0,1,0,0,0,0,0,1
894,37,4,0,0,11,48,1,0,0,0,0,0,0,1
895,64,7,0,0,1,40,1,0,0,0,0,0,0,1
896,35,3,0,0,10,60,1,0,0,0,0,0,0,1
897,34,3,2174,0,10,40,0,1,0,0,0,0,0,1
898,24,2,0,0,10,40,0,0,0,0,1,0,1,0
899,63,7,0,0,9,40,0,1,0,0,0,0,0,1
900,33,3,0,0,13,40,0,0,1,0,0,0,1,0
901,43,5,0,0,14,60,1,0,0,0,0,0,0,1
902,36,4,0,0,13,40,0,0,0,0,1,0,1,0
903,61,7,0,0,16,40,1,0,0,0,0,0,0,1
904,43,5,0,0,11,36,0,0,0,0,0,1,1,0
905,54,5,0,0,12,39,0,1,0,0,0,0,0,1
906,33,3,0,0,14,50,1,0,0,0,0,0,0,1
907,57,6,0,0,14,40,1,0,0,0,0,0,0,1
908,70,7,0,0,15,35,1,0,0,0,0,0,0,1
909,41,5,0,0,9,40,1,0,0,0,0,0,0,1
910,36,4,0,0,9,40,0,1,0,0,0,0,1,0
911,43,5,0,0,13,50,1,0,0,0,0,0,0,1
912,47,5,0,0,9,40,1,0,0,0,0,0,0,1
913,19,1,0,0,9,40,0,0,1,0,0,0,0,1
914,21,2,0,0,9,35,0,0,0,0,1,0,1,0
915,44,5,0,0,9,40,1,0,0,0,0,0,0,1
916,27,3,0,0,9,60,0,1,0,0,0,0,0,1
917,62,7,0,0,9,40,0,0,1,0,0,0,1,0
