no,age,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White
325,32,9,6,2,0,1579,36,1,0,0,0,0,0,0,1,0,0,1,0,0
326,32,9,4,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
327,50,13,6,1,15024,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
328,34,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
329,55,5,0,0,0,0,37,0,0,1,0,0,0,0,1,0,0,1,0,0
330,44,12,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,1,0,0
331,45,9,6,2,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
332,30,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
333,17,7,0,4,0,0,15,0,0,0,1,0,0,0,1,0,0,1,0,0
334,24,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
335,26,10,0,0,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
336,44,9,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
337,30,9,4,4,2354,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
338,18,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
339,19,10,0,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
340,50,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
341,33,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
342,35,7,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
343,41,11,6,1,7688,0,44,0,0,0,0,0,1,1,0,0,0,0,0,1
344,66,4,4,1,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1
345,32,9,0,0,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
346,32,13,6,2,0,0,70,1,0,0,0,0,0,0,1,0,0,0,0,1
347,31,13,0,1,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
348,17,6,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
349,66,16,6,4,20051,0,35,1,0,0,0,0,0,0,1,0,0,1,0,0
350,41,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
351,26,13,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
352,63,9,6,2,2290,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
353,32,10,0,0,3674,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
354,38,4,6,2,0,0,36,1,0,0,0,0,0,0,1,0,0,0,0,1
355,36,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
356,26,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
357,27,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
358,48,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
359,66,13,6,4,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1
360,46,14,4,4,8614,0,55,0,1,0,0,0,0,1,0,0,0,0,0,1
361,53,13,1,1,0,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
362,23,10,4,4,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,1
363,32,9,6,2,0,0,46,1,0,0,0,0,0,0,1,0,0,0,0,1
364,36,4,0,1,0,0,60,0,0,0,0,1,0,0,1,0,0,0,0,1
365,38,10,4,4,0,0,45,0,0,0,0,1,0,1,0,0,0,1,0,0
366,29,9,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
367,27,11,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
368,47,9,1,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
369,64,10,6,1,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1
370,49,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
371,43,10,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
372,30,13,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
373,60,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
374,28,13,0,2,6849,0,50,0,0,0,1,0,0,0,1,0,0,1,0,0
375,27,12,0,0,0,0,35,0,1,0,0,0,0,1,0,0,1,0,0,0
376,51,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
377,21,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
378,23,10,0,2,0,0,14,0,0,0,1,0,0,1,0,0,0,1,0,0
379,17,5,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,0,0
380,29,13,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
381,53,13,0,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
382,32,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
383,61,9,4,0,0,0,99,0,0,1,0,0,0,1,0,0,0,0,0,1
384,33,6,1,0,3418,0,35,0,0,0,0,1,0,1,0,0,0,0,0,1
385,38,9,6,2,0,0,65,1,0,0,0,0,0,0,1,0,0,0,0,1
386,21,9,0,2,0,2205,40,0,0,0,1,0,0,0,1,0,0,0,0,1
387,40,10,1,2,4934,0,47,0,0,0,0,1,0,0,1,0,0,0,0,1
388,34,9,4,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
389,55,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
390,30,13,1,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
391,74,10,6,4,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1
392,20,10,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
393,74,13,6,1,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,1
394,50,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
395,43,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
396,28,13,0,2,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
397,68,9,6,4,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1
398,34,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
399,38,9,0,1,0,0,52,0,1,0,0,0,0,0,1,0,0,0,0,1
400,30,9,6,2,0,0,30,1,0,0,0,0,0,0,1,0,0,1,0,0
401,29,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
402,42,9,6,2,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
403,43,9,4,0,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
404,60,4,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
405,49,13,0,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
406,27,9,0,1,2202,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
407,43,9,3,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
408,36,13,6,4,0,1887,50,1,0,0,0,0,0,0,1,0,0,0,0,1
409,61,9,6,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
410,61,2,2,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
411,42,10,6,2,5178,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
412,37,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
413,20,10,0,4,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
414,27,13,0,4,0,0,99,0,0,0,1,0,0,1,0,0,0,0,0,1
415,25,13,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
416,41,9,6,2,0,0,62,1,0,0,0,0,0,0,1,0,0,0,0,1
417,24,9,6,1,0,0,25,0,0,0,0,0,1,1,0,0,0,0,0,1
418,55,4,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
419,42,15,4,4,99999,0,80,0,1,0,0,0,0,0,1,0,0,0,0,1
420,40,9,1,1,0,0,45,0,0,0,1,0,0,0,1,0,0,0,0,1
421,52,13,6,4,0,1902,40,1,0,0,0,0,0,0,1,0,0,0,0,1
422,35,13,4,1,0,0,16,0,0,0,0,1,0,1,0,0,0,0,0,1
423,44,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
424,51,9,6,2,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
425,24,13,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
426,33,14,6,4,0,0,35,1,0,0,0,0,0,0,1,0,0,1,0,0
427,28,10,0,1,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
428,64,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
429,58,7,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
430,26,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
431,33,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
432,22,9,0,0,0,0,35,0,0,0,1,0,0,0,1,0,0,0,0,1
433,29,3,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
434,29,13,6,4,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
435,36,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
436,30,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
437,31,13,6,4,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
438,53,12,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
439,39,9,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,1,0,0
440,21,10,6,2,0,0,40,0,0,0,0,0,1,1,0,1,0,0,0,0
441,37,12,4,3,0,0,38,0,1,0,0,0,0,0,1,0,0,1,0,0
442,39,13,4,4,5455,0,60,0,0,0,0,1,0,1,0,0,0,0,0,1
443,28,13,6,3,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
444,31,10,6,2,0,0,34,1,0,0,0,0,0,0,1,0,0,0,0,1
445,46,12,6,2,0,0,36,1,0,0,0,0,0,0,1,0,0,0,1,0
446,21,7,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
447,39,14,6,4,7688,0,65,1,0,0,0,0,0,0,1,0,0,0,0,1
448,29,13,0,2,13550,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
449,33,9,6,2,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
450,35,12,0,1,0,0,44,0,1,0,0,0,0,1,0,0,0,0,0,1
451,20,3,0,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
452,33,9,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
453,28,11,0,0,2463,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
454,53,10,4,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
455,23,10,0,1,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,1
456,48,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
457,29,7,4,2,0,0,52,0,1,0,0,0,0,0,1,0,0,0,0,1
458,34,15,6,4,0,1977,55,1,0,0,0,0,0,0,1,0,0,0,0,1
459,47,11,6,2,0,0,52,1,0,0,0,0,0,0,1,0,0,0,0,1
460,23,3,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
461,45,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
462,38,9,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
463,36,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
464,25,13,6,4,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
465,27,13,0,4,0,0,60,0,1,0,0,0,0,1,0,0,0,1,0,0
466,24,10,0,1,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
467,35,13,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
468,31,10,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
469,37,9,0,2,27828,0,48,0,0,1,0,0,0,0,1,1,0,0,0,0
470,56,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
471,24,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,1,0,0
472,52,8,6,1,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
473,42,13,6,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
474,33,9,4,2,0,0,43,0,0,0,0,1,0,1,0,0,0,0,0,1
475,38,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
476,48,10,2,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
477,29,9,0,1,0,0,32,0,1,0,0,0,0,0,1,0,0,0,0,1
478,90,9,2,1,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,1
479,41,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
480,25,9,0,2,0,2001,50,0,1,0,0,0,0,0,1,0,0,0,0,1
481,47,9,6,3,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
482,36,13,6,4,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
483,24,9,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
484,43,13,4,4,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
485,55,10,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
486,51,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
487,50,11,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
488,43,13,6,1,0,0,70,1,0,0,0,0,0,0,1,0,0,0,0,1
489,31,9,1,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
490,29,7,0,2,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
491,30,9,4,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
492,45,13,6,2,0,1902,45,1,0,0,0,0,0,0,1,0,0,0,0,1
493,40,12,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
494,52,9,6,2,5013,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
495,44,13,4,4,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
496,40,13,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
497,18,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
498,27,9,4,0,3418,0,32,0,0,0,1,0,0,1,0,0,0,0,0,1
499,36,9,4,1,0,0,32,0,0,0,0,1,0,1,0,0,0,0,0,1
500,26,10,0,2,0,0,20,0,0,1,0,0,0,1,0,0,0,0,0,1
501,67,13,6,4,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
502,30,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
503,36,9,6,4,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
504,42,10,0,1,0,0,28,0,1,0,0,0,0,0,1,0,0,0,0,1
505,25,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
506,20,10,0,1,2176,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
507,64,7,6,1,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
508,24,9,4,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
509,45,11,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
510,22,9,6,0,0,0,35,1,0,0,0,0,0,0,1,0,1,0,0,0
511,42,9,4,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
512,51,9,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
513,40,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
514,21,10,0,2,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
515,29,9,0,3,0,0,35,0,0,0,0,1,0,0,1,0,0,0,0,1
516,21,11,0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
517,55,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
518,32,13,6,2,0,0,45,0,0,1,0,0,0,0,1,0,0,0,0,1
519,24,13,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
520,35,9,4,2,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
521,38,7,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
522,18,9,0,1,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,1
523,57,13,6,4,0,2415,40,1,0,0,0,0,0,0,1,0,0,0,0,1
524,28,9,6,2,0,1628,60,1,0,0,0,0,0,0,1,0,0,0,0,1
525,28,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
526,22,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
527,52,3,1,2,4101,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
528,29,13,6,2,3103,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
529,32,10,0,2,0,0,35,0,0,0,1,0,0,0,1,0,0,0,0,1
530,34,10,0,2,0,0,35,0,0,1,0,0,0,1,0,0,0,1,0,0
531,45,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
532,21,10,0,4,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1
533,49,13,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
534,39,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
535,31,15,0,2,0,0,55,0,1,0,0,0,0,0,1,0,0,0,0,1
536,52,8,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
537,31,13,0,4,14084,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
538,19,10,0,1,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,1
539,24,12,0,2,2354,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
540,40,9,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
541,17,6,0,2,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,1
542,50,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
543,67,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
544,45,13,4,4,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,1
545,24,13,6,2,0,0,30,1,0,0,0,0,0,0,1,0,0,1,0,0
546,22,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
547,32,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
548,39,13,6,4,15024,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
549,50,10,2,4,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
550,25,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
551,23,9,0,2,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
552,56,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
553,18,10,0,2,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,1
554,19,10,0,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
555,49,9,0,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
556,74,4,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
557,35,12,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
558,40,10,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
559,18,10,0,2,2907,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
560,36,11,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
561,37,13,1,2,0,0,40,0,1,0,0,0,0,0,1,0,1,0,0,0
562,51,10,6,2,7298,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
563,36,12,0,1,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
564,45,14,4,4,7430,0,70,0,0,0,0,1,0,0,1,0,0,0,0,1
565,23,10,0,4,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1
566,42,9,4,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
567,52,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
568,26,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
569,59,9,4,0,0,0,35,0,0,0,0,1,0,1,0,0,0,1,0,0
570,26,10,6,1,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0,1
571,34,9,6,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1
572,50,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
573,24,13,0,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
574,63,14,1,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
575,63,13,2,1,0,0,35,0,0,0,0,1,0,1,0,0,1,0,0,0
576,19,1,0,1,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
577,51,13,3,4,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
578,21,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
579,50,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
580,40,16,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
581,47,13,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
582,54,13,0,4,0,0,40,0,0,0,0,1,0,1,0,0,1,0,0,0
583,28,13,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
584,29,14,0,4,0,0,40,0,0,0,1,0,0,0,1,0,1,0,0,0
585,56,9,1,2,0,0,16,0,0,0,0,1,0,1,0,0,0,1,0,0
586,35,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
587,38,9,0,1,0,2339,47,0,1,0,0,0,0,0,1,0,0,1,0,0
588,57,10,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
589,35,10,4,1,0,0,36,0,1,0,0,0,0,1,0,1,0,0,0,0
590,21,9,0,0,3674,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
591,43,9,6,1,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0,1
592,46,15,1,4,4650,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
593,25,10,6,2,2885,0,43,1,0,0,0,0,0,0,1,0,0,0,0,1
594,48,10,0,4,0,0,45,0,0,0,0,1,0,1,0,0,0,0,0,1
595,37,9,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
596,24,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
597,42,10,4,2,3325,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
598,39,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
599,53,4,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
600,51,16,4,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
601,47,9,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
602,67,13,6,4,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
603,36,12,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
604,32,10,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
605,38,9,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
606,30,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
607,23,10,0,0,0,0,25,0,1,0,0,0,0,0,1,0,0,0,0,1
608,35,3,6,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,1
609,26,13,0,2,0,0,35,0,0,0,1,0,0,1,0,0,0,0,0,1
610,45,6,6,2,2829,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
611,62,12,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
612,39,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
613,19,7,0,0,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
614,40,12,0,0,0,0,25,0,0,1,0,0,0,0,1,0,0,0,0,1
615,18,7,0,2,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,1
616,22,9,6,2,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
617,47,13,2,4,0,0,60,0,0,0,0,1,0,1,0,0,1,0,0,0
618,31,10,1,1,0,0,38,0,0,0,0,1,0,1,0,0,0,1,0,0
619,49,9,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
620,45,12,6,2,5178,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
621,50,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
622,35,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
623,32,11,4,4,0,0,43,0,1,0,0,0,0,1,0,0,0,0,0,1
624,26,13,0,1,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1
625,46,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
626,21,7,0,2,0,0,38,0,0,0,1,0,0,1,0,0,0,0,0,1
627,31,7,6,1,0,0,65,1,0,0,0,0,0,0,1,0,0,0,0,1
628,23,10,0,1,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
629,45,11,6,2,4386,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
630,48,9,6,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
631,20,10,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1
632,50,10,6,4,99999,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
633,63,9,6,1,0,0,80,1,0,0,0,0,0,0,1,0,0,0,0,1
634,35,11,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
635,41,14,6,2,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
636,36,8,0,1,0,0,35,0,1,0,0,0,0,0,1,0,0,0,0,1
637,20,10,0,0,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
638,23,9,0,1,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1
639,32,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
640,32,4,3,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1
641,40,13,0,1,2977,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
642,30,13,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
643,17,7,0,0,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,1
644,24,13,4,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
645,31,14,6,4,5178,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
646,32,9,6,2,0,1672,40,1,0,0,0,0,0,0,1,0,0,0,0,1
647,42,7,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,1,0
648,48,14,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
649,36,16,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
650,59,9,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
651,30,9,1,2,0,0,44,0,1,0,0,0,0,0,1,0,0,0,0,1
652,50,4,1,1,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
