Id,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
11607,Broadmeadows,4 Holberry St,3,h,S,YPA,22/07/2017,14,3047,3,1,1,639,,,Hume,-37.69142,144.93025,Northern Metropolitan,4294,560000
12889,Altona North,83 Seventh Av,3,h,PI,hockingstuart,19/08/2017,9.4,3025,3,1,2,563,,,,-37.83879,144.84787,Western Metropolitan,5132,880000
2055,Coburg North,9 Marama St,4,h,S,Ray,12/11/2016,9.2,3058,4,1,2,590,,1950,Moreland,-37.7197,144.9585,Northern Metropolitan,3445,1009000
8572,Ashburton,53 Gloucester Rd,2,h,S,Woodards,8/04/2017,11,3147,2,1,1,627,,,Boroondara,-37.8689,145.0882,Southern Metropolitan,3052,1450000
6654,Yarraville,47 Bayview Rd,5,h,S,Village,8/10/2016,7,3013,5,2,2,644,172,1890,Maribyrnong,-37.8102,144.8857,Western Metropolitan,6543,1815000
6044,Sunshine North,6 Rosewall St,3,h,S,Stockdale,22/05/2016,13.3,3020,3,1,2,707,101,1940,Brimbank,-37.7676,144.8339,Western Metropolitan,4217,665000
12447,Black Rock,1 Hornby St,4,h,S,Ray,9/09/2017,17.3,3193,4,2,2,659,,1950,,-37.97951,145.02515,Southern Metropolitan,2866,1720000
1137,Brighton,7 Carpenter St,3,h,S,Buxton,25/02/2017,11.2,3186,3,2,2,470,,,Bayside,-37.9152,144.993,Southern Metropolitan,10579,2375000
10195,Caulfield South,14 Stone St,4,h,S,hockingstuart,27/05/2017,8.7,3162,4,1,2,584,,,Glen Eira,-37.89694,145.02176,Southern Metropolitan,5051,1550000
9304,Richmond,22 Glass St,3,h,S,Jellis,3/06/2017,2.4,3121,3,1,1,163,,1990,Yarra,-37.82434,145.00489,Northern Metropolitan,14949,1301000
6804,Brunswick East,106/360 Lygon St,2,u,PI,Jellis,28/05/2016,4.5,3057,2,2,1,0,,,Moreland,-37.7679,144.9725,Northern Metropolitan,5533,480000
11085,Keilor East,50 Milleara Rd,3,h,S,Barry,12/08/2017,11.7,3033,3,1,1,597,,,Moonee Valley,-37.73305,144.86526,Western Metropolitan,5629,850000
3993,Melbourne,33/300 King St,1,u,S,MICM,17/09/2016,2.8,3000,1,1,2,0,102,1965,Melbourne,-37.8132,144.9545,Northern Metropolitan,17496,680000
11689,Glen Waverley,2/32 Wilson Rd,3,u,PI,McGrath,22/07/2017,16.7,3150,3,2,2,365,124,1996,Monash,-37.88599,145.17031,Eastern Metropolitan,15321,1000000
5799,St Kilda,25/69 Wellington St,2,u,PI,McGrath,10/09/2016,6.1,3182,2,1,1,0,,,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240,542500
8928,Reservoir,7 Inverness St,4,h,SP,Stockdale,1/07/2017,12,3073,4,1,2,836,,,Darebin,-37.70343,145.03082,Northern Metropolitan,21650,900000
12954,Doncaster,93 Church Rd,4,h,VB,Fletchers,19/08/2017,12.4,3108,4,2,1,650,,,,-37.78911,145.13724,Eastern Metropolitan,9028,1200000
6066,Sunshine West,268 Wright St,4,h,S,Barry,11/03/2017,13.5,3020,4,1,4,520,,,Brimbank,-37.7942,144.8112,Western Metropolitan,6763,601000
958,Bentleigh East,3 Belinda Ct,4,h,S,C21,28/08/2016,13.9,3165,4,2,3,625,198,1997,Glen Eira,-37.9374,145.0726,Southern Metropolitan,10969,1015000
10607,Burwood East,389 Blackburn Rd,3,h,S,Ray,8/07/2017,14.7,3151,3,2,2,668,140,1965,Whitehorse,-37.85695,145.15144,Eastern Metropolitan,4048,1150000
8780,Craigieburn,13 Brampton Cl,3,h,S,RE,1/07/2017,20.6,3064,3,1,4,651,117,1990,Hume,-37.60329,144.93948,Northern Metropolitan,15510,515500
2950,Glenroy,16 York St,3,h,S,Stockdale,28/08/2016,13,3046,3,1,3,781,,,Moreland,-37.7048,144.9097,Northern Metropolitan,8870,722000
8935,Ringwood East,3/1 Mines Rd,2,u,S,Barry,1/07/2017,21.3,3135,2,1,2,217,,1985,Maroondah,-37.80526,145.24628,Eastern Metropolitan,4407,560000
461,Avondale Heights,33 Wood St,3,h,S,Nelson,16/07/2016,10.5,3034,3,1,3,704,,,Moonee Valley,-37.7681,144.8592,Western Metropolitan,4502,845000
761,Bentleigh,3 Somers St,4,h,S,Woodards,22/05/2016,13,3204,4,2,1,292,,,Glen Eira,-37.9148,145.0243,Southern Metropolitan,6795,1041000
2105,Collingwood,10/76 Oxford St,2,u,S,Biggin,17/09/2016,1.6,3066,2,1,1,0,92,1900,Yarra,-37.8035,144.985,Northern Metropolitan,4553,683000
11628,Cheltenham,30 Nancy St,3,h,PI,Barry,22/07/2017,17.9,3192,3,1,2,539,169,1970,Kingston,-37.97223,145.07895,Southern Metropolitan,9758,1050000
8122,Murrumbeena,1/9 Packer St,2,u,S,hockingstuart,29/04/2017,12.1,3163,2,1,2,308,,2008,Glen Eira,-37.8907,145.0761,Southern Metropolitan,4442,926000
6742,Aberfeldie,29 Beaver St,5,h,S,Nelson,18/06/2016,9.1,3040,3,3,2,839,247,1925,Moonee Valley,-37.759,144.9015,Western Metropolitan,1543,1740000
6020,Sunshine North,9 Gresford St,3,h,PI,Douglas,10/12/2016,13.3,3020,3,1,4,625,,,Brimbank,-37.7695,144.8347,Western Metropolitan,4217,630000
11324,Croydon,2/25 Ruskin Av,3,u,S,C21,15/07/2017,23,3136,3,1,2,397,,1950,Maroondah,-37.79795,145.2957,Eastern Metropolitan,11925,625500
11717,Keilor East,3 Border Dr,3,h,S,Nelson,22/07/2017,11.7,3033,3,2,2,669,166,2000,Moonee Valley,-37.73936,144.85874,Western Metropolitan,5629,918000
6981,Hawthorn East,36 Invermay Gr,4,h,S,Marshall,15/10/2016,7.5,3123,4,2,2,457,166,1900,Boroondara,-37.8332,145.0461,Southern Metropolitan,6482,2381000
8607,Elwood,14/125 Ormond Rd,2,u,SP,Buxton,20/05/2017,7.7,3184,2,2,2,0,92,2001,Port Phillip,-37.8857,144.9884,Southern Metropolitan,8989,800000
13092,Albion,41 Adelaide St,3,h,S,Bells,23/09/2017,10.5,3020,3,1,1,697,121,1950,,-37.78036,144.8195,Western Metropolitan,2185,760000
1018,Braybrook,2 Riley Ct,4,h,SA,Sweeney,8/10/2016,10.8,3019,4,2,2,606,240,2002,Maribyrnong,-37.788,144.862,Western Metropolitan,3589,850000
4425,Northcote,1/75 Gadd St,3,t,S,Jellis,12/11/2016,5.5,3070,3,3,1,55,,2013,Darebin,-37.7626,144.9898,Northern Metropolitan,11364,830000
803,Bentleigh East,13 Claronga St,3,h,S,C21,4/06/2016,13.9,3165,3,1,2,565,110,1950,Glen Eira,-37.9262,145.0808,Southern Metropolitan,10969,885000
4005,Melbourne,1003/265 Exhibition St,3,u,S,hockingstuart,28/05/2016,2.8,3000,2,2,1,0,89,1997,Melbourne,-37.8095,144.9691,Northern Metropolitan,17496,760000
5662,South Yarra,48 Howitt St,3,h,SP,Jellis,17/09/2016,3.3,3141,3,2,1,198,,,Stonnington,-37.8472,145.0026,Southern Metropolitan,14887,1780000
7422,Keilor Park,18 William St,3,h,S,Nelson,27/11/2016,14.5,3042,3,1,1,338,107,1960,Brimbank,-37.7212,144.8545,Western Metropolitan,1119,575000
6121,Surrey Hills,18 Benson St,4,h,VB,Jellis,6/08/2016,11.2,3127,4,2,2,783,256,1920,Boroondara,-37.8181,145.0913,Southern Metropolitan,5457,2500000
1889,Clifton Hill,17 Myrtle St,2,h,S,Nelson,10/09/2016,3.4,3068,2,1,2,239,96,1900,Yarra,-37.7918,144.997,Northern Metropolitan,2954,1435000
5289,Richmond,110/61 Stawell St,1,u,PI,McGrath,7/05/2016,2.6,3121,1,1,1,7455,53,2005,Yarra,-37.822,145.0104,Northern Metropolitan,14949,405000
8668,South Kingsville,14 Vernon St,3,h,S,Jas,20/05/2017,9.1,3015,3,1,3,715,,,Hobsons Bay,-37.8289,144.8718,Western Metropolitan,984,1290000
2081,Collingwood,65B Hotham St,2,h,S,Nelson,4/03/2017,1.6,3066,2,2,1,0,,,Yarra,-37.7969,144.9885,Northern Metropolitan,4553,1320000
12782,Mill Park,9 Valadero Ct,3,h,S,HAR,16/09/2017,17.9,3082,3,1,2,588,,,,-37.67434,145.05994,Northern Metropolitan,10529,650000
13395,Chadstone,23 Oakpark Dr,3,h,PI,Buxton,26/08/2017,11.7,3148,3,2,2,6000,,,,-37.88932,145.10299,Southern Metropolitan,3582,990000
12172,Sunbury,26 Xavier Ct,3,h,S,One,29/07/2017,31.7,3429,3,2,2,563,150,1994,Hume,-37.57499,144.75329,Western Metropolitan,14092,495000
9352,Thornbury,6/10 Dundas St,2,u,S,Woodards,3/06/2017,7,3071,2,1,1,0,65,1970,Darebin,-37.75257,145.00279,Northern Metropolitan,8870,493000
7148,Murrumbeena,116/41 Murrumbeena Rd,2,u,VB,Beller,24/09/2016,12.1,3163,2,2,1,5289,70,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442,500000
1884,Clifton Hill,86 Hodgkinson St,2,h,S,Collins,8/10/2016,3.4,3068,2,1,0,180,,,Yarra,-37.7898,144.9903,Northern Metropolitan,2954,1420000
10031,Richmond,4/12 Woodlawn St,2,u,S,Nelson,24/06/2017,2.4,3121,2,1,0,316,,,Yarra,-37.82295,144.99146,Northern Metropolitan,14949,717000
5897,Strathmore,355 Napier St,4,h,PI,Nelson,12/11/2016,9.7,3041,4,3,2,0,160,1970,Moonee Valley,-37.7337,144.9184,Western Metropolitan,3284,1300000
6577,Windsor,9/58 The Avenue,1,u,S,Beller,10/12/2016,5.1,3181,1,1,1,0,,,Stonnington,-37.8533,144.9986,Southern Metropolitan,4380,412500
11308,Carnegie,55 Tranmere Av,3,h,S,Ray,15/07/2017,10.1,3163,3,2,1,483,171,1920,Glen Eira,-37.89204,145.06086,Southern Metropolitan,7822,1840000
9586,Heidelberg,57 Quinn St,4,h,S,Nelson,17/06/2017,8.9,3084,4,1,2,630,237,1950,Banyule,-37.74863,145.07202,Eastern Metropolitan,2890,1230000
6966,Hawthorn East,58 Auburn Gr,4,h,S,Kay,10/09/2016,7.5,3123,3,2,2,640,232,1907,Boroondara,-37.826,145.0498,Southern Metropolitan,6482,3100000
5478,Rosanna,6/3 Prospect Rd,2,u,S,Nelson,28/08/2016,11.4,3084,2,1,1,0,,1965,Banyule,-37.7458,145.0659,Eastern Metropolitan,3540,452000
5551,South Melbourne,50 Bridport St,2,h,PI,Greg,16/04/2016,2.1,3205,2,2,1,141,150,1900,Port Phillip,-37.8389,144.9612,Southern Metropolitan,5943,2000000
5408,Richmond,25 Dickmann St,3,h,S,Marshall,25/02/2017,2.6,3121,3,2,1,99,102,,Yarra,-37.8249,144.9976,Northern Metropolitan,14949,1361000
2413,Essendon,5 Ballater St,5,h,S,Frank,17/09/2016,8,3040,5,2,5,963,,,Moonee Valley,-37.7501,144.9048,Western Metropolitan,9264,1756000
13387,Camberwell,1 Trafalgar Rd,4,h,S,Marshall,26/08/2017,7.7,3124,4,2,2,671,,1914,,-37.8296,145.06442,Southern Metropolitan,8920,2385000
7121,Murrumbeena,84 Dalny Rd,3,t,S,hockingstuart,4/06/2016,12.1,3163,1,2,2,242,,2005,Glen Eira,-37.9017,145.0739,Southern Metropolitan,4442,1100000
6147,Surrey Hills,54 Croydon Rd,4,h,S,Jellis,15/10/2016,11.2,3127,4,2,1,383,,1880,Boroondara,-37.8234,145.0923,Southern Metropolitan,5457,2003000
11220,Tarneit,4 Welford St,4,h,SP,Reliance,12/08/2017,18.4,3029,4,2,2,452,159,2009,Wyndham,-37.83851,144.6887,Western Metropolitan,10160,560000
7506,Bentleigh,197A Jasper Rd,3,t,S,Buxton,20/05/2017,13,3204,3,3,2,338,194,2012,Glen Eira,-37.9166,145.0418,Southern Metropolitan,6795,1375000
10451,Ormond,5/6 Ulupna Rd,2,u,PI,Ray,27/05/2017,11.4,3204,2,1,1,0,,,Glen Eira,-37.90323,145.04286,Southern Metropolitan,3578,640000
5337,Richmond,106/28 Burnley St,1,u,PI,Collins,15/10/2016,2.6,3121,1,1,1,0,44,2012,Yarra,-37.8127,145.0094,Northern Metropolitan,14949,380000
2862,Glen Iris,45 Rosedale Rd,4,h,PI,RT,28/08/2016,9.2,3146,3,2,4,401,,,Boroondara,-37.8583,145.0726,Southern Metropolitan,10412,2000000
5801,St Kilda,18 Crimea St,5,h,S,Abercromby's,10/12/2016,6.1,3182,5,3,3,1294,378,1884,Port Phillip,-37.8589,144.9883,Southern Metropolitan,13240,5046000
10868,Westmeadows,14 Duncan Ct,4,h,S,Barry,8/07/2017,16.5,3049,4,2,4,744,,,Hume,-37.6815,144.87892,Northern Metropolitan,2474,675000
3182,Hawthorn,8/22 Connell St,2,u,S,Jellis,18/06/2016,4.6,3122,2,1,1,1228,,1970,Boroondara,-37.8185,145.0236,Southern Metropolitan,11308,535000
4453,Northcote,9 Brooke St,2,h,S,Ray,18/03/2017,5.5,3070,2,1,2,314,120,,Darebin,-37.7762,145.003,Northern Metropolitan,11364,1255000
7052,Heidelberg,1/14 Edgar St,3,h,VB,Fletchers,24/09/2016,10.6,3084,3,2,2,285,,2010,Banyule,-37.7491,145.0702,Eastern Metropolitan,2890,850000
9804,Braybrook,15 McLennan St,3,h,VB,GL,24/06/2017,8.6,3019,3,1,2,649,,,Maribyrnong,-37.78261,144.84954,Western Metropolitan,3589,810000
1459,Brunswick West,16 Bakers Pde,4,h,PI,Nelson,30/07/2016,5.9,3055,4,3,2,499,150,1925,Moreland,-37.7538,144.944,Northern Metropolitan,7082,970000
8487,West Footscray,4/8 Margot St,2,h,SP,Greg,6/05/2017,8.2,3012,2,1,1,0,77,1975,Maribyrnong,-37.8088,144.8715,Western Metropolitan,5058,470000
10730,Lalor,18 Howell St,3,h,S,hockingstuart,8/07/2017,16.3,3075,3,1,2,604,102,1950,Whittlesea,-37.6708,145.01353,Northern Metropolitan,8279,752000
3858,Malvern East,2 Tennyson St,4,h,S,Marshall,15/10/2016,11.2,3145,4,2,2,526,243,1910,Stonnington,-37.8771,145.0505,Southern Metropolitan,8801,2001000
3216,Hawthorn,3/32 Power St,2,u,S,Kay,28/05/2016,4.6,3122,2,1,1,0,85,1970,Boroondara,-37.8157,145.0273,Southern Metropolitan,11308,495000
10577,Balaclava,21/54 Balston St,1,u,S,hockingstuart,8/07/2017,6.4,3183,1,1,1,0,,,Port Phillip,-37.86874,144.998,Southern Metropolitan,2952,328500
7092,Kingsbury,101 The Fairway,4,h,S,Ray,12/11/2016,12.4,3083,4,1,1,465,120,1970,Darebin,-37.7126,145.03,Northern Metropolitan,1414,610000
2284,Elwood,76 Byron St,3,h,S,Buxton,11/02/2017,7.7,3184,3,2,1,116,119,1996,Port Phillip,-37.8789,144.9836,Southern Metropolitan,8989,1238000
3160,Hawthorn,3/18 Connell St,2,u,PI,CASTRAN,13/08/2016,4.6,3122,2,1,1,0,,,Boroondara,-37.8185,145.0235,Southern Metropolitan,11308,520000
10164,Brunswick West,3 Bakers Pde,3,h,VB,Nelson,27/05/2017,5.2,3055,3,1,3,484,,,Moreland,-37.75416,144.94491,Northern Metropolitan,7082,1300000
6043,Sunshine North,35 Furlong Rd,3,h,S,First,22/05/2016,13.3,3020,3,1,2,673,673,1970,Brimbank,-37.7623,144.8272,Western Metropolitan,4217,591000
12221,Ascot Vale,132 The Parade,3,h,S,Brad,3/09/2017,4.3,3032,3,1,,245,91,1945,,-37.77215,144.91144,Western Metropolitan,6567,985000
4122,Moonee Ponds,1a Ardmillan Rd,3,h,S,Raine,23/04/2016,6.9,3039,3,2,1,283,222,2002,Moonee Valley,-37.7638,144.9175,Western Metropolitan,6232,1250000
5562,South Melbourne,8 Fitzpatrick St,3,t,S,Cayzer,19/11/2016,2.1,3205,3,2,1,146,,,Port Phillip,-37.8331,144.9665,Southern Metropolitan,5943,1450000
1088,Brighton,1/16 Black St,2,u,S,Buxton,12/11/2016,11.2,3186,2,1,2,0,85,1935,Bayside,-37.9131,144.995,Southern Metropolitan,10579,1100000
8956,Strathmore,2/30 Bulla Rd,2,h,S,Nelson,1/07/2017,8.2,3041,2,1,1,184,,1990,Moonee Valley,-37.7404,144.90835,Western Metropolitan,3284,646000
12904,Balwyn North,40 Reading Av,3,h,S,Fletchers,19/08/2017,9.7,3104,3,1,2,923,,,,-37.80081,145.09319,Southern Metropolitan,7809,2321000
10446,Oak Park,12 Jessie St,3,h,S,Brad,27/05/2017,11.2,3046,3,1,2,699,,,Moreland,-37.71579,144.92231,Northern Metropolitan,2651,972000
96,Albert Park,60 Brooke St,2,h,S,Cayzer,12/11/2016,3.3,3206,2,1,0,288,,,Port Phillip,-37.8407,144.9523,Southern Metropolitan,3280,1000000
12676,Camberwell,31 Kasouka Rd,3,h,S,Marshall,16/09/2017,7.7,3124,3,2,2,593,,1991,,-37.83176,145.0652,Southern Metropolitan,8920,2770000
6666,Yarraville,122 Stephen St,1,h,PI,Jas,12/11/2016,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,470000
7633,Brunswick West,1/5 Allard St,2,u,SP,hockingstuart,6/05/2017,5.9,3055,2,1,1,1097,67,1970,Moreland,-37.7686,144.9421,Northern Metropolitan,7082,407500
3872,Malvern East,4/16 Repton Rd,2,u,S,hockingstuart,22/05/2016,11.2,3145,2,1,1,0,74,1970,Stonnington,-37.8811,145.0524,Southern Metropolitan,8801,480000
2227,Elsternwick,11/39 Horne St,3,t,VB,McGrath,12/11/2016,8.5,3185,3,2,2,108,3,2002,Glen Eira,-37.8858,145.0012,Southern Metropolitan,4898,820000
3817,Malvern,31a Winter St,3,h,S,Jellis,30/07/2016,7.4,3144,3,2,2,313,,1920,Stonnington,-37.8603,145.0322,Southern Metropolitan,4675,2300000
8427,Sunshine West,1/10 Fremont Pde,4,h,SP,Brad,8/04/2017,13.5,3020,4,2,2,332,159,2006,Brimbank,-37.7962,144.8064,Western Metropolitan,6763,515000
11957,Craigieburn,15 Champion Pde,4,h,PI,LJ,29/07/2017,20.6,3064,4,2,1,336,83,2014,Hume,-37.59392,144.89956,Northern Metropolitan,15510,510000
10414,Montmorency,21 Beattie St,3,h,S,Barry,27/05/2017,16.2,3094,3,1,0,396,108,1955,Banyule,-37.71665,145.11682,Eastern Metropolitan,3891,806000
6378,Toorak,18/703 Orrong Rd,2,u,VB,David,15/10/2016,4.6,3142,3,2,2,0,,,Stonnington,-37.8414,145.0137,Southern Metropolitan,7217,1100000
7239,West Footscray,13 Soudan Rd,3,h,S,Brad,10/12/2016,8.2,3012,3,1,1,442,123,1950,Maribyrnong,-37.7914,144.8812,Western Metropolitan,5058,840000
5707,South Yarra,9/501 Punt Rd,1,u,S,Williams,28/05/2016,3.3,3141,2,1,0,0,,1960,Melbourne,-37.8437,144.9852,Southern Metropolitan,14887,260800
4935,Preston,4/22 Newcastle St,2,u,S,Nelson,14/05/2016,8.8,3072,2,1,1,117,73,1965,Darebin,-37.7514,145.0118,Northern Metropolitan,14577,485000
4901,Preston,131b Albert St,2,h,PI,hockingstuart,7/11/2016,8.8,3072,2,1,2,250,97,2005,Darebin,-37.7373,145.0237,Northern Metropolitan,14577,540000
495,Balaclava,6/23 Gourlay St,2,u,SP,Buxton,17/09/2016,6.6,3183,2,1,1,0,61,1960,Port Phillip,-37.8726,144.9962,Southern Metropolitan,2952,442000
360,Ascot Vale,43 Mirams St,3,h,PI,Nelson,27/11/2016,5.9,3032,3,1,1,555,,,Moonee Valley,-37.7767,144.9125,Western Metropolitan,6567,1060000
12698,Coburg North,9 Ryland St,3,h,S,Peter,16/09/2017,6.7,3058,3,1,3,533,150,1960,,-37.72631,144.96274,Northern Metropolitan,3445,841000
5481,Rosanna,3/165 Mountain View Pde,3,t,S,Miles,30/07/2016,11.4,3084,3,2,2,276,,,Banyule,-37.7336,145.0615,Eastern Metropolitan,3540,990000
7667,Burwood,1/13 Johnston St,4,u,S,Oriental,20/05/2017,11.7,3125,4,1,2,360,,1990,Whitehorse,-37.8499,145.1306,Southern Metropolitan,5678,813000
405,Ashburton,9 Ward St,3,h,S,Fletchers,28/05/2016,11,3147,3,1,2,637,,,Boroondara,-37.8645,145.0797,Southern Metropolitan,3052,1600000
10827,St Albans,35 Walter St,3,h,S,Ray,8/07/2017,14,3021,3,1,6,609,,,Brimbank,-37.73106,144.80665,Western Metropolitan,14042,730000
11986,Elwood,34 Selwyn Av,3,h,S,Chisholm,29/07/2017,7.2,3184,3,2,3,144,,,Port Phillip,-37.88617,144.9833,Southern Metropolitan,8989,1820000
5358,Richmond,58 Rooney St,2,h,S,Biggin,17/09/2016,2.6,3121,2,1,2,200,90,1900,Yarra,-37.8294,145.0029,Northern Metropolitan,14949,1045000
7808,Essendon,3 Crisp St,5,h,S,Brad,20/05/2017,8,3040,5,2,1,697,196,1920,Moonee Valley,-37.7459,144.9159,Western Metropolitan,9264,1652000
12432,Altona,7/35 Grieve Pde,2,u,SP,hockingstuart,9/09/2017,11,3018,2,1,1,63,75,1975,,-37.86933,144.81704,Western Metropolitan,5301,458000
10262,Essendon,4/18 Shaftesbury St,1,u,S,Frank,27/05/2017,7.5,3040,1,1,1,28,,1970,Moonee Valley,-37.75209,144.92255,Western Metropolitan,9264,280000
5822,St Kilda,21/127 Grey St,1,u,SA,hockingstuart,15/10/2016,6.1,3182,1,1,1,653,,,Port Phillip,-37.8642,144.9814,Southern Metropolitan,13240,330000
9570,Hampton,10/78 Holyrood St,2,u,S,Charlton,17/06/2017,13.8,3188,2,1,2,0,,,Bayside,-37.93387,145.00227,Southern Metropolitan,5454,805000
3920,Maribyrnong,4 Kallara Gr,5,h,VB,Nelson,10/09/2016,8.7,3032,5,2,2,330,,,Maribyrnong,-37.7859,144.8898,Western Metropolitan,4918,930000
8619,Fitzroy,10/59 Young St,3,h,S,Nelson,20/05/2017,1.6,3065,3,2,2,718,,2006,Yarra,-37.8065,144.9781,Northern Metropolitan,5825,1326000
5595,South Yarra,1/47 Wilson St,2,u,PI,Jellis,4/03/2017,3.3,3141,2,2,1,0,,2004,Stonnington,-37.8439,144.9974,Southern Metropolitan,14887,840000
3996,Melbourne,715/300 Swanston St,2,u,S,Greg,18/03/2017,2.8,3000,1,1,1,0,68,2004,Melbourne,-37.8106,144.9646,Northern Metropolitan,17496,483000
3527,Kensington,59 The Crescent,3,t,SP,Nelson,8/10/2016,4.2,3031,3,2,1,788,,1998,Melbourne,-37.7938,144.9186,Northern Metropolitan,5263,918000
9807,Brighton,10A Hartley St,3,t,SP,Marshall,24/06/2017,10.5,3186,3,2,3,289,371.6122,,Bayside,-37.92576,144.99233,Southern Metropolitan,10579,3275000
8737,Beaumaris,11 White St,6,h,S,Ray,1/07/2017,17.3,3193,6,3,4,836,,,Bayside,-37.98942,145.03394,Southern Metropolitan,5366,2000000
3165,Hawthorn,8/203 Auburn Rd,1,u,VB,Marshall,15/10/2016,4.6,3122,1,1,1,0,,,Boroondara,-37.827,145.0444,Southern Metropolitan,11308,320000
9482,Cheltenham,88 Bernard St,3,h,PI,Buxton,17/06/2017,17.9,3192,3,1,3,590,,,Kingston,-37.95416,145.06781,Southern Metropolitan,9758,1051000
1734,Carnegie,14 Emily St,3,h,S,Ray,11/03/2017,11.4,3163,3,2,2,721,,,Glen Eira,-37.8909,145.0648,Southern Metropolitan,7822,1646000
9516,Eltham,25 Leane Dr,4,h,S,Morrison,17/06/2017,18,3095,4,2,3,1004,184,1985,Nillumbik,-37.69999,145.1617,Eastern Metropolitan,6990,977500
6758,Bellfield,2/2 Harrison St,3,h,SP,McGrath,25/02/2017,9.5,3081,3,2,1,231,145,2012,Banyule,-37.7527,145.0392,Eastern Metropolitan,790,720000
1170,Brighton East,67 Centre Rd,2,h,S,Biggin,4/03/2017,10.7,3187,2,1,1,649,126,1940,Bayside,-37.9153,145.0142,Southern Metropolitan,6938,1445000
8389,St Kilda,23A Havelock St,2,h,S,hockingstuart,8/04/2017,6.1,3182,2,1,0,135,74,1930,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240,1120000
7028,Hawthorn East,2/60 Rathmines Rd,3,h,VB,Fletchers,30/07/2016,7.5,3123,3,1,1,211,120,1990,Boroondara,-37.8204,145.0489,Southern Metropolitan,6482,975000
4,Abbotsford,55a Park St,4,h,VB,Nelson,4/06/2016,2.5,3067,3,1,2,120,142,2014,Yarra,-37.8072,144.9941,Northern Metropolitan,4019,1600000
10001,Oakleigh South,266 Warrigal Rd,4,h,S,Buxton,24/06/2017,15.5,3167,4,2,2,624,,,Monash,-37.91489,145.08441,South-Eastern Metropolitan,3692,1050000
1138,Brighton,147A Male St,2,t,S,Buxton,25/02/2017,11.2,3186,2,1,2,125,2,2009,Bayside,-37.9078,145.0051,Southern Metropolitan,10579,1037000
5385,Richmond,140/73 River St,2,u,SP,Biggin,22/05/2016,2.6,3121,2,2,2,0,75,2009,Yarra,-37.8189,145.0131,Northern Metropolitan,14949,604000
6588,Windsor,50 Andrew St,2,h,S,Jellis,19/11/2016,5.1,3181,2,1,2,0,96,1928,Stonnington,-37.8518,144.9868,Southern Metropolitan,4380,1500000
3977,Melbourne,14/2 Exhibition St,2,u,S,Kay,4/03/2017,2.8,3000,2,2,1,4230,,2006,Melbourne,-37.8157,144.9727,Northern Metropolitan,17496,1160500
1467,Bulleen,130 Manningham Rd,3,h,PI,Barry,4/06/2016,11.8,3105,3,2,2,514,190,1960,Manningham,-37.7683,145.0959,Eastern Metropolitan,4480,880000
3066,Hampton,70 Highett Rd,5,h,PI,Buxton,18/06/2016,13.7,3188,5,2,2,648,364,1950,Bayside,-37.946,145.0181,Southern Metropolitan,5454,1705000
11856,Werribee,34 Hooker Rd,3,h,S,hockingstuart,22/07/2017,14.7,3030,3,1,2,530,,,Wyndham,-37.89415,144.64143,Western Metropolitan,16166,471500
12618,Thomastown,274 Station St,6,h,S,HAR,9/09/2017,15.3,3074,6,3,3,646,,,,-37.67522,145.01554,Northern Metropolitan,7955,931000
1225,Brighton East,25 Robinson St,4,h,S,Buxton,19/11/2016,10.7,3187,4,3,2,614,225,1970,Bayside,-37.9186,145.0175,Southern Metropolitan,6938,2150000
8333,Richmond,43 Gardner St,2,h,PI,Biggin,13/05/2017,2.6,3121,2,1,0,134,63.7,1900,Yarra,-37.817,145.0058,Northern Metropolitan,14949,1050000
158,Altona,1A Merritt Ct,3,t,S,hockingstuart,11/02/2017,13.8,3018,3,2,2,197,152,,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301,705000
12722,Fawkner,34 Stanford Cl,3,h,VB,Nelson,16/09/2017,13.1,3060,3,2,2,350,,,,-37.69592,144.96381,Northern Metropolitan,5070,670000
10940,Bundoora,10 Dorothea Ct,3,h,S,Ray,12/08/2017,12.1,3083,3,1,2,557,,,Whittlesea,-37.68811,145.05507,Northern Metropolitan,10175,685000
11703,Heidelberg,15 Adamson St,3,h,SP,Miles,22/07/2017,8.9,3084,3,1,3,827,,1950,Banyule,-37.74776,145.06217,Eastern Metropolitan,2890,1515000
9218,Malvern,14 Irving St,3,h,VB,Kay,3/06/2017,5.9,3144,3,4,2,950,,,Stonnington,-37.85905,145.03229,Southern Metropolitan,4675,4900000
7736,Clifton Hill,15 Dally St,2,h,S,Jellis,13/05/2017,3.4,3068,2,1,0,158,95,1890,Yarra,-37.7925,144.9995,Northern Metropolitan,2954,1250000
3105,Hampton East,4/332 South Rd,2,u,S,Hodges,25/02/2017,14.5,3188,2,1,1,215,68,2007,Kingston,-37.933,145.0322,Southern Metropolitan,2356,472000
