PassengerId,Age,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_M,Cabin_T,Embarked_C,Embarked_Q,Embarked_S,Family,Family_cut_Alone,Family_cut_Large,Family_cut_Samll,Fare,Parch,Pclass,Sex_female,Sex_male,SibSp,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other
818,31.0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0.9766301711593096,1,2,0,1,1,0,0,1,0,0
819,43.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.3466582357424988,0,3,0,1,0,0,0,1,0,0
820,10.0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0.5823314392626983,2,3,0,1,3,1,0,0,0,0
821,52.0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3.423437391726145,1,1,1,0,1,0,0,0,1,0
822,27.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2508358741597949,0,3,0,1,0,0,0,1,0,0
823,38.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.6260047813734322,0,1,0,1,0,0,0,0,0,1
824,27.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,-0.0857182454438362,1,3,1,0,0,0,0,0,1,0
825,2.0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,1.092842665095974,1,3,0,1,4,1,0,0,0,0
826,25.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.3250034647633567,0,3,0,1,0,0,0,1,0,0
827,25.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.8208024391934032,0,3,0,1,0,0,0,1,0,0
828,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0.9766301711593096,2,2,0,1,0,1,0,0,0,0
829,25.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.29035583119672925,0,3,0,1,0,0,0,1,0,0
830,62.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.8387585752893076,0,1,1,0,0,0,0,0,1,0
831,15.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0,3,1,0,1,0,0,0,1,0
832,0.83,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0.18604913034439746,1,2,0,1,1,1,0,0,0,0
833,25.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.3129114406486037,0,3,0,1,0,0,0,1,0,0
834,23.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2858429769246761,0,3,0,1,0,0,0,1,0,0
835,18.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2665355831196729,0,3,0,1,0,0,0,1,0,0
836,39.0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2.9755431016561564,1,1,1,0,1,0,1,0,0,0
837,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2508358741597949,0,3,0,1,0,0,0,1,0,0
838,25.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.277362968609244,0,3,0,1,0,0,0,1,0,0
839,32.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.8208024391934032,0,3,0,1,0,0,0,1,0,0
840,40.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6602886147876099,0,1,0,1,0,0,0,1,0,0
841,20.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2827766613540295,0,3,0,1,0,0,0,1,0,0
842,16.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.1712545908114476,0,2,0,1,0,0,0,1,0,0
843,30.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.7165910193333795,0,1,1,0,0,0,1,0,0,0
844,34.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.34719960501697733,0,3,0,1,0,0,0,1,0,0
845,17.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2508358741597949,0,3,0,1,0,0,0,1,0,0
846,42.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2990177395883861,0,3,0,1,0,0,0,1,0,0
847,25.0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,2.3861738618252373,2,3,0,1,8,0,0,1,0,0
848,35.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.2840412999792114,0,3,0,1,0,0,0,1,0,0
849,28.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.803210103249948,1,2,0,1,0,0,0,0,0,1
850,35.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.2330573071859194,0,1,1,0,1,0,0,0,1,0
851,4.0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,0.7285011433719076,2,3,0,1,4,1,0,0,0,0
852,74.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2892730926477721,0,3,0,1,0,0,0,1,0,0
853,9.0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0.03428383341417777,1,3,1,0,1,0,1,0,0,0
854,16.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1.080391171782967,1,1,1,0,0,0,1,0,0,0
855,44.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.5000433095419583,0,2,1,0,1,0,0,0,1,0
856,18.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,-0.2210605640634745,1,3,1,0,0,0,0,0,1,0
857,45.0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,6.51429647980043,1,1,1,0,1,0,0,0,1,0
858,51.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5238635576190146,0,1,0,1,0,0,0,1,0,0
859,24.0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0.20806337052179327,3,3,1,0,0,0,0,0,1,0
860,25.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.3129114406486037,0,3,0,1,0,0,0,1,0,0
861,41.0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,-0.014980770563370535,0,3,0,1,2,0,0,1,0,0
862,21.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,-0.12794504885316332,0,2,0,1,1,0,0,1,0,0
863,48.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.4969769939713118,0,1,1,0,0,0,0,0,1,0
864,21.5,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,2.3861738618252373,2,3,1,0,8,0,1,0,0,0
865,24.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.06298073591573695,0,2,0,1,0,0,0,1,0,0
866,42.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.06298073591573695,0,2,1,0,0,0,0,0,1,0
867,27.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-0.025808156052941598,0,2,1,0,1,0,1,0,0,0
868,31.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.5609451874436977,0,1,0,1,0,0,0,1,0,0
869,25.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.21456413276973182,0,3,0,1,0,0,0,1,0,0
870,4.0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,-0.14382665788926616,1,3,0,1,1,1,0,0,0,0
871,26.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2840412999792114,0,3,0,1,0,0,0,1,0,0
872,47.0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1.6500935486106298,1,1,1,0,1,0,0,0,1,0
873,33.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.40945707158201095,0,1,0,1,0,0,0,1,0,0
874,47.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.23621890374887394,0,3,0,1,0,0,0,1,0,0
875,28.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.4134242256253898,0,2,1,0,1,0,0,0,1,0
876,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.31309334072482853,0,3,1,0,0,0,1,0,0,0
877,20.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.1995876931605571,0,3,0,1,0,0,0,1,0,0
878,19.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2840412999792114,0,3,0,1,0,0,0,1,0,0
879,25.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2840412999792114,0,3,0,1,0,0,0,1,0,0
880,56.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.9755431016561564,1,1,1,0,0,0,0,0,1,0
881,25.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.5000433095419583,1,2,1,0,0,0,0,0,1,0
882,33.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2840412999792114,0,3,0,1,0,0,0,1,0,0
883,22.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.17053132146074423,0,3,1,0,0,0,1,0,0,0
884,28.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.1712545908114476,0,2,0,1,0,0,0,1,0,0
885,25.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.32067251056752827,0,3,0,1,0,0,0,1,0,0
886,39.0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0.6353856281615965,5,3,1,0,0,0,0,0,1,0
887,27.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.06298073591573695,0,2,0,1,0,0,0,0,0,1
888,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6732814773750952,0,1,1,0,0,0,1,0,0,0
889,21.5,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0.3896039775483334,2,3,1,0,1,0,1,0,0,0
890,26.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6732814773750952,0,1,0,1,0,0,0,1,0,0
891,32.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.29035583119672925,0,3,0,1,0,0,0,1,0,0
